minor_group,minor_group_name,TOT_EMP,economic_value,automation_susceptibility,enhanced_automation_risk,is_potentially_at_risk,is_currently_at_risk,estimated_zapier_apps,zapier_apps_per_worker,at_risk_soc_codes,potential_econ_value_at_risk,current_econ_value_at_risk,minor_potential_index,minor_iceberg_index,automation_gap,weighted_iceberg_index,state
371,371,3620.0,236113500.0,39.18464052287582,29.388480392156858,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
372,372,37340.0,1468993000.0,29.467748210395268,22.100811157796453,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
373,373,14170.0,644527600.0,48.492647058823536,36.369485294117645,2,0,0.0,0.0,"373011,373013",638143300.0,0.0,99.00946057236338,0.0,99.00946057236338,0.0,Connecticut
391,391,2680.0,149790400.0,31.176470588235293,23.38235294117647,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
392,392,3490.0,135645600.0,41.852941176470594,31.389705882352946,1,0,0.0,0.0,392011,31923800.0,0.0,23.534711041124815,0.0,23.534711041124815,0.0,Connecticut
393,393,3530.0,118212300.0,38.39946117335824,28.79959588001867,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
394,394,810.0,45612900.0,34.50980392156863,25.88235294117647,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
395,395,8230.0,319339500.0,32.498039215686276,24.373529411764707,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
396,396,400.0,14402900.0,40.50113122171946,30.375848416289596,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
397,397,400.0,18908000.0,35.95915032679739,26.969362745098042,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
399,399,14810.0,639809200.0,28.20065359477124,21.15049019607843,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
411,411,14790.0,889843200.0,32.22091524331293,24.165686432484698,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
412,412,82120.0,3026318200.0,33.86560825622628,25.399206192169707,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
413,413,21880.0,2050001800.0,39.14716025994716,29.36037019496037,1,0,0.0,0.0,413091,687561800.0,0.0,33.53957055062098,0.0,33.53957055062098,0.0,Connecticut
414,414,16670.0,1521629100.0,39.9348283613223,29.951121270991724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
419,419,2150.0,155704400.0,36.52832465903158,27.39624349427369,1,0,0.0,0.0,419031,55110300.0,0.0,35.39418282334989,0.0,35.39418282334989,0.0,Connecticut
431,431,26530.0,1908833500.0,35.07732980832783,26.307997356245878,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
432,432,470.0,18319700.0,44.70320855614973,33.5274064171123,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
433,433,28780.0,1552382100.0,31.52360188512133,23.642701413840996,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
434,434,54590.0,2552222400.0,33.499163452722755,25.12437258954207,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
435,435,24510.0,1373788600.0,30.948927997511408,23.211695998133553,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
436,436,36500.0,2163645900.0,32.783828035426716,24.587871026570035,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
439,439,33730.0,1545380700.0,39.861009401672895,29.895757051254673,2,0,0.0,0.0,"439071,439111",12555500.0,0.0,0.81245352682352,0.0,0.81245352682352,0.0,Connecticut
451,451,100.0,6168000.0,25.53186274509804,19.14889705882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
452,452,650.0,23312800.0,35.77042483660131,26.82781862745098,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
471,471,6280.0,533109200.0,34.59436274509804,25.94577205882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
472,472,36290.0,2333182300.0,33.20957774400288,24.90718330800216,2,0,0.0,0.0,"472011,472061",481323700.0,0.0,20.629493889097308,0.0,20.629493889097308,0.0,Connecticut
473,473,690.0,36641800.0,42.43338850691792,31.82504138018844,1,0,0.0,0.0,473015,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
474,474,4120.0,278659200.0,34.73809523809524,26.05357142857143,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
475,475,280.0,19146000.0,39.48284313725491,29.612132352941185,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
491,491,5790.0,485781000.0,33.89338235294118,25.420036764705888,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
492,492,2970.0,211813100.0,42.76493187277501,32.07369890458126,2,0,0.0,0.0,"492092,492093",11141200.0,0.0,5.259920184351204,0.0,5.259920184351204,0.0,Connecticut
493,493,15010.0,879908600.0,32.6133529868824,24.4600147401618,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
499,499,28540.0,1734532200.0,39.73666549953314,29.80249912464986,2,0,0.0,0.0,"499044,499096",26242500.0,0.0,1.5129439511125824,0.0,1.5129439511125824,0.0,Connecticut
511,511,8630.0,694887600.0,36.13570691434468,27.101780185758507,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
512,512,16500.0,789502200.0,38.10527544351074,28.578956582633054,1,0,0.0,0.0,512031,19985700.0,0.0,2.531430564728002,0.0,2.531430564728002,0.0,Connecticut
513,513,4900.0,198852200.0,30.852195225916454,23.139146419437342,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
514,514,23740.0,1282162200.0,37.59554595731066,28.196659467983,4,0,0.0,0.0,"514021,514033,514081,514191",286286000.0,0.0,22.328376238201376,0.0,22.328376238201376,0.0,Connecticut
515,515,2770.0,125088300.0,34.50174952135737,25.87631214101803,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
516,516,3580.0,134858600.0,41.78224471606825,31.33668353705118,2,0,0.0,0.0,"516061,516093",15789400.0,0.0,11.708115018248744,0.0,11.708115018248744,0.0,Connecticut
517,517,880.0,46423800.0,41.04878618113912,30.78658963585434,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
518,518,1500.0,117233800.0,32.512595315904136,24.384446486928105,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
519,519,24570.0,1307585900.0,43.77321492277887,32.82991119208415,10,0,0.0,0.0,"519011,519022,519031,519032,519041,519083,519191,519192,519196,519198",205567800.0,0.0,15.721169829072032,0.0,15.721169829072032,0.0,Connecticut
531,531,5740.0,386531600.0,35.95915032679739,26.969362745098042,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
532,532,620.0,110308600.0,30.00353721033868,22.502652907754012,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
533,533,44620.0,2217492100.0,24.318399737517385,18.23879980313804,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
534,534,410.0,35715100.0,23.588235294117652,17.69117647058824,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
535,535,630.0,46017000.0,27.960103485838783,20.97007761437909,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut
536,536,1890.0,80275500.0,37.905130155510484,28.42884761663286,2,0,0.0,0.0,"536041,536051",19439100.0,0.0,24.215482930657547,0.0,24.215482930657547,0.0,Connecticut
537,537,76140.0,3048242800.0,32.12409222948438,24.093069172113292,1,0,0.0,0.0,537064,187516000.0,0.0,6.15160970773063,0.0,6.15160970773063,0.0,Connecticut
111,111,5180.0,897891100.0,37.9489755662539,28.461731674690423,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
112,112,2280.0,420336600.0,43.957277403343,32.96795805250725,1,0,0.0,0.0,112021,200865200.0,0.0,47.786749952300134,0.0,47.786749952300134,0.0,Delaware
113,113,6890.0,1222161200.0,36.4464371793267,27.334827884495027,1,0,0.0,0.0,113021,328372100.0,0.0,26.868149635252696,0.0,26.868149635252696,0.0,Delaware
119,119,8440.0,1023744000.0,36.69181282457029,27.518859618427722,2,0,0.0,0.0,"119041,119121",128696400.0,0.0,12.571150600150037,0.0,12.571150600150037,0.0,Delaware
131,131,22480.0,2044932600.0,38.44150880666293,28.831131604997207,1,0,0.0,0.0,131111,450660000.0,0.0,22.03789014855551,0.0,22.03789014855551,0.0,Delaware
132,132,15420.0,1533499200.0,34.82764440740388,26.12073330555291,1,0,0.0,0.0,132099,125235200.0,0.0,8.16662962719511,0.0,8.16662962719511,0.0,Delaware
151,151,15340.0,1808691900.0,68.19944353771909,51.149582653289315,12,2,0.0,0.0,"151211,151212,151232,151241,151242,151243,151244,151251,151252,151253,151254,151255",1640777600.0,705296400.0,90.7162574233898,38.994833780147964,51.72142364324184,2.3757579213404605,Delaware
152,152,1320.0,155967500.0,56.769395497009945,42.57704662275745,3,0,0.0,0.0,"152031,152041,152051",155967500.0,0.0,100.0,0.0,100.0,0.0,Delaware
171,171,250.0,22447100.0,45.412046508744346,34.059034881558254,2,0,0.0,0.0,"171011,171012",11029200.0,0.0,49.13418659871431,0.0,49.13418659871431,0.0,Delaware
172,172,3860.0,433758300.0,50.34179496888498,37.75634622666374,6,0,0.0,0.0,"172011,172061,172071,172072,172141,172199",170890500.0,0.0,39.39763227585501,0.0,39.39763227585501,0.0,Delaware
173,173,1730.0,101242400.0,45.84708336551778,34.385312524138335,2,0,0.0,0.0,"173012,173023",15174500.0,0.0,14.988285540445506,0.0,14.988285540445506,0.0,Delaware
191,191,1490.0,139673500.0,45.072782656587265,33.804586992440456,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
192,192,1900.0,200819000.0,47.726057623408124,35.7945432175561,2,0,0.0,0.0,"192021,192042",10820700.0,0.0,5.38828497303542,0.0,5.38828497303542,0.0,Delaware
193,193,840.0,60553700.0,34.12494523671538,25.593708927536532,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
194,194,1080.0,66473200.0,48.222237076648845,36.166677807486636,2,0,0.0,0.0,"194031,194061",45282000.0,0.0,68.12068623144366,0.0,68.12068623144366,0.0,Delaware
195,195,660.0,52958400.0,38.03258689839572,28.52444017379679,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
211,211,8180.0,450334200.0,32.11500753587455,24.08625565190591,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
212,212,50.0,3390000.0,33.28676470588235,24.965073529411764,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
231,231,3150.0,631712600.0,35.48325264488999,26.61243948366748,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
232,232,2100.0,149905800.0,34.834406153033605,26.125804614775205,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
251,251,2670.0,241260400.0,31.463361871043094,23.597521403282325,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
252,252,15320.0,1021750400.0,27.076300177515016,20.30722513313626,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
253,253,1190.0,54117400.0,26.852572998896534,20.1394297491724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
254,254,750.0,48416300.0,43.4726289428815,32.604471707161125,1,0,0.0,0.0,254013,3167500.0,0.0,6.542218219897018,0.0,6.542218219897018,0.0,Delaware
259,259,5780.0,264221200.0,35.72851307189543,26.79638480392157,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
271,271,1830.0,81508600.0,43.82334893639154,32.867511702293655,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
272,272,720.0,43443100.0,33.372171645004464,25.02912873375335,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
273,273,1500.0,112816600.0,34.00491842677756,25.50368882008317,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
274,274,200.0,10483000.0,39.49369747899159,29.620273109243698,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
291,291,21200.0,2449613800.0,21.019999831617216,15.764999873712913,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
292,292,8930.0,512735400.0,25.985036970688057,19.488777728016046,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
299,299,150.0,9720900.0,32.99350821409645,24.74513116057234,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
311,311,15130.0,514918200.0,35.77386788048553,26.830400910364148,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
312,312,730.0,40423300.0,25.89066740537329,19.418000554029963,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
319,319,4610.0,206577300.0,26.912466920975366,20.184350190731525,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
331,331,1040.0,89564800.0,37.65040404040404,28.23780303030303,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
332,332,700.0,35460000.0,38.636877828054295,28.977658371040725,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
333,333,3500.0,233901600.0,38.15975687395966,28.61981765546975,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
339,339,3810.0,140593700.0,37.93724535268653,28.452934014514902,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
351,351,4390.0,214935200.0,26.615126050420166,19.961344537815126,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
352,352,11510.0,400014700.0,21.41968954248366,16.064767156862747,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
353,353,22840.0,738207000.0,19.989945409982177,14.992459057486634,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
359,359,4080.0,117361200.0,39.49509803921569,29.621323529411764,1,0,0.0,0.0,359021,39497100.0,0.0,33.65430823815707,0.0,33.65430823815707,0.0,Delaware
371,371,1330.0,71989300.0,39.18464052287582,29.388480392156858,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
372,372,10170.0,352455600.0,31.090598739495796,23.31794905462185,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
373,373,3570.0,138658800.0,50.70588235294118,38.029411764705884,1,0,0.0,0.0,373011,138658800.0,0.0,100.0,0.0,100.0,0.0,Delaware
391,391,780.0,43787100.0,37.43355119825708,28.07516339869281,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
392,392,1030.0,34607400.0,41.852941176470594,31.389705882352946,1,0,0.0,0.0,392011,5068800.0,0.0,14.646578477435462,0.0,14.646578477435462,0.0,Delaware
393,393,2170.0,67094400.0,44.52560399159664,33.394202993697476,1,0,0.0,0.0,393011,12855700.0,0.0,19.160615491009683,0.0,19.160615491009683,0.0,Delaware
394,394,240.0,12909600.0,34.50980392156863,25.88235294117647,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
395,395,2090.0,73761900.0,30.299019607843135,22.724264705882355,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
397,397,260.0,8073000.0,35.95915032679739,26.969362745098042,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
399,399,3790.0,139472700.0,28.20065359477124,21.15049019607843,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
411,411,5100.0,338517600.0,32.22091524331293,24.165686432484698,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
412,412,27160.0,908777400.0,33.46436326145931,25.098272446094487,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
413,413,6980.0,565300400.0,39.14716025994716,29.36037019496037,1,0,0.0,0.0,413091,220170000.0,0.0,38.94743396608246,0.0,38.94743396608246,0.0,Delaware
414,414,3950.0,358696000.0,39.9348283613223,29.951121270991724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
419,419,1300.0,86397000.0,36.236522936259796,27.17739220219485,1,0,0.0,0.0,419031,19552500.0,0.0,22.630994131740685,0.0,22.630994131740685,0.0,Delaware
431,431,5970.0,423631200.0,35.07732980832783,26.307997356245878,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
432,432,150.0,5566500.0,49.930481283422466,37.44786096256685,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
433,433,8860.0,446387700.0,33.26644996880889,24.949837476606668,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
434,434,14590.0,636339800.0,33.499163452722755,25.12437258954207,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
435,435,6590.0,325581000.0,30.948927997511408,23.211695998133553,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
436,436,15440.0,741180600.0,32.783828035426716,24.587871026570035,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
439,439,7030.0,294125200.0,39.09676956547429,29.322577174105714,1,0,0.0,0.0,439071,10265000.0,0.0,3.4900103765335304,0.0,3.4900103765335304,0.0,Delaware
451,451,90.0,5836500.0,25.53186274509804,19.14889705882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
452,452,660.0,24836700.0,43.08537581699346,32.3140318627451,1,0,0.0,0.0,452041,6606000.0,0.0,26.597736414257934,0.0,26.597736414257934,0.0,Delaware
454,454,180.0,6301800.0,38.132352941176485,28.599264705882366,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
471,471,2570.0,219092500.0,34.59436274509804,25.94577205882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
472,472,11520.0,660725800.0,33.45719244635653,25.092894334767397,2,0,0.0,0.0,"472011,472061",118561600.0,0.0,17.94414566526689,0.0,17.94414566526689,0.0,Delaware
473,473,550.0,20831600.0,44.05194805194806,33.03896103896104,1,0,0.0,0.0,473015,5473500.0,0.0,26.27498607884176,0.0,26.27498607884176,0.0,Delaware
474,474,1340.0,82464200.0,34.99889955982393,26.249174669867948,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
475,475,110.0,7062100.0,39.48284313725491,29.612132352941185,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
491,491,1840.0,154320800.0,33.89338235294118,25.420036764705888,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
492,492,1040.0,63792500.0,38.16555666555667,28.624167499167502,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
493,493,4120.0,225188100.0,33.42261129393482,25.06695847045112,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
499,499,8570.0,492589800.0,38.80988645458183,29.10741484093638,1,0,0.0,0.0,499044,5061600.0,0.0,1.0275486824940345,0.0,1.0275486824940345,0.0,Delaware
511,511,1400.0,110264000.0,36.13570691434468,27.101780185758507,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
512,512,1630.0,66714900.0,38.69825708061003,29.02369281045752,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
513,513,6660.0,224187400.0,32.30338164251208,24.22753623188406,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
514,514,2200.0,114237700.0,43.56460757379875,32.673455680349065,2,0,0.0,0.0,"514021,514033",29112000.0,0.0,25.48370634212699,0.0,25.48370634212699,0.0,Delaware
515,515,360.0,17685300.0,34.50174952135737,25.87631214101803,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
516,516,660.0,21434600.0,41.272133095662504,30.954099821746876,1,0,0.0,0.0,516093,1365000.0,0.0,6.368208410700456,0.0,6.368208410700456,0.0,Delaware
517,517,70.0,3306100.0,44.39495798319328,33.29621848739496,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
518,518,710.0,45553600.0,31.713482160540984,23.785111620405736,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
519,519,4340.0,218192300.0,40.80555441047572,30.604165807856795,4,0,0.0,0.0,"519011,519032,519041,519198",73769300.0,0.0,33.80930491130989,0.0,33.80930491130989,0.0,Delaware
531,531,1910.0,123443300.0,35.95915032679739,26.969362745098042,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
532,532,170.0,29287600.0,27.82174688057041,20.866310160427805,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
533,533,12550.0,619319900.0,25.380621829151245,19.035466371863432,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
534,534,0.0,0.0,22.1827731092437,16.637079831932773,0,0,0.0,0.0,,0.0,0.0,,,,,Delaware
535,535,120.0,8936000.0,36.000816993464056,27.000612745098046,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
536,536,440.0,16092500.0,36.96129493464053,27.720971200980394,1,0,0.0,0.0,536051,2974800.0,0.0,18.48562995184092,0.0,18.48562995184092,0.0,Delaware
537,537,24020.0,1029672400.0,31.64470996732026,23.7335324754902,1,0,0.0,0.0,537064,79512900.0,0.0,7.722155124290017,0.0,7.722155124290017,0.0,Delaware
111,111,35930.0,6441054500.0,40.470797908204375,30.353098431153285,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
112,112,14040.0,2776293600.0,43.30127720067601,32.475957900507005,1,0,0.0,0.0,112021,563036400.0,0.0,20.28014616321559,0.0,20.28014616321559,0.0,District of Columbia
113,113,18010.0,3241172300.0,35.60425584169499,26.703191881271245,1,0,0.0,0.0,113021,860951000.0,0.0,26.56295069533946,0.0,26.56295069533946,0.0,District of Columbia
119,119,33210.0,5056126300.0,37.17568272925912,27.881762046944345,2,0,0.0,0.0,"119041,119121",465785300.0,0.0,9.21229558684086,0.0,9.21229558684086,0.0,District of Columbia
131,131,91580.0,9942124000.0,38.44150880666293,28.831131604997207,1,0,0.0,0.0,131111,2237313600.0,0.0,22.503376542074914,0.0,22.503376542074914,0.0,District of Columbia
132,132,21560.0,2537590100.0,36.11694383387959,27.087707875409688,1,0,0.0,0.0,132099,308760000.0,0.0,12.167449739026015,0.0,12.167449739026015,0.0,District of Columbia
151,151,42320.0,5311857000.0,67.78917017768813,50.8418776332661,13,2,0.0,0.0,"151211,151212,151221,151232,151241,151242,151243,151244,151251,151252,151253,151254,151255",3027899000.0,1321418600.0,57.002645214281934,24.87677284987152,32.12587236441041,1.8352408229344563,District of Columbia
152,152,6490.0,803846300.0,53.791375860297464,40.3435318952231,4,0,0.0,0.0,"152031,152041,152051,152099",764547800.0,0.0,95.11119227643394,0.0,95.11119227643394,0.0,District of Columbia
171,171,1980.0,226319800.0,45.412046508744346,34.059034881558254,2,0,0.0,0.0,"171011,171012",226319800.0,0.0,100.0,0.0,100.0,0.0,District of Columbia
172,172,7710.0,1030358200.0,50.684932755127996,38.013699566346,8,0,0.0,0.0,"172011,172031,172061,172071,172072,172141,172161,172199",756640300.0,0.0,73.43468514153622,0.0,73.43468514153622,0.0,District of Columbia
173,173,1320.0,120606200.0,48.97501564968358,36.731261737262685,2,0,0.0,0.0,"173012,173023",29119900.0,0.0,24.144612797683703,0.0,24.144612797683703,0.0,District of Columbia
191,191,880.0,101832200.0,45.637617972149,34.22821347911175,2,0,0.0,0.0,"191012,191029",4684500.0,0.0,4.600214863275074,0.0,4.600214863275074,0.0,District of Columbia
192,192,3350.0,432659400.0,51.358672675647924,38.51900450673595,3,0,0.0,0.0,"192012,192021,192099",207193200.0,0.0,47.8882927309565,0.0,47.8882927309565,0.0,District of Columbia
193,193,9960.0,1388303000.0,38.256425471237975,28.69231910342848,2,0,0.0,0.0,"193011,193099",839490600.0,0.0,60.46883137182589,0.0,60.46883137182589,0.0,District of Columbia
194,194,2880.0,209285100.0,48.222237076648845,36.166677807486636,2,0,0.0,0.0,"194031,194061",180887500.0,0.0,86.43114106068708,0.0,86.43114106068708,0.0,District of Columbia
195,195,270.0,27837900.0,38.03258689839572,28.52444017379679,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
211,211,10270.0,770082400.0,33.46045012957293,25.095337597179704,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
212,212,530.0,37691100.0,35.44987673431945,26.587407550739595,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
231,231,34660.0,8283393400.0,43.25755971680012,32.443169787600084,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
232,232,7230.0,684740700.0,34.45967023172906,25.844752673796794,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
251,251,9350.0,1021794700.0,30.037360465024566,22.528020348768425,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
252,252,12620.0,1026289000.0,27.37623339872817,20.53217504904613,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
253,253,2170.0,172512200.0,26.852572998896534,20.1394297491724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
254,254,2230.0,177571800.0,43.4726289428815,32.604471707161125,1,0,0.0,0.0,254013,33635000.0,0.0,18.941633750404062,0.0,18.941633750404062,0.0,District of Columbia
259,259,4860.0,303333800.0,34.41799428104575,25.813495710784316,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,District of Columbia
